year,rank,song,singer,urls,top_predicted_genre,second_predicted_genre,third_predicted_genre
2000,16,There You Go,Pink,https://www.youtube.com/watch?v=66LnhtnSoKc,Electronic,Pop,Rock
2000,17,Music,Madonna,https://www.youtube.com/watch?v=O9olMwwIGbc,Spoken,Pop,Jazz
2000,18,Doesn't Really Matter,Janet Jackson,https://www.youtube.com/watch?v=ZGo4WebNIjM,Jazz,Spoken,Electronic
2000,19,What a Girl Wants,Christina Aguilera,https://www.youtube.com/watch?v=hpspGHeLOPE,Spoken,Electronic,Pop
2000,20,Back at One,Brian McKnight,https://www.youtube.com/watch?v=rXPfovXw2tw,Jazz,Rock,Instrumental
2000,21,Bye Bye Bye,'N Sync,https://www.youtube.com/watch?v=Eo-KmOd3i7s,Pop,Rock,Spoken
2000,22,You Sang to Me,Marc Anthony,https://www.youtube.com/watch?v=MY4YJxn-9Og,Rock,Pop,Blues
2000,23,I Need to Know,Marc Anthony,https://www.youtube.com/watch?v=v3hWrbXyAKg,Rock,Pop,Folk
2000,24,Get It On Tonite,Montell Jordan,https://www.youtube.com/watch?v=k_C_nhzdNFI,Jazz,Spoken,Pop
2000,25,Incomplete,Sisqó,https://www.youtube.com/watch?v=Z6qqS9mbdY4,Instrumental,Folk,Jazz
2000,26,I Try,Macy Gray,https://www.youtube.com/watch?v=WEQ0l_m3Xm0,Pop,Rock,Folk
2000,27,It's Gonna Be Me,'N Sync,https://www.youtube.com/watch?v=GQMlWwIXg3M,Pop,Rock,Electronic
2000,28,That's the Way It Is,Celine Dion,https://www.youtube.com/watch?v=T6wbugWrfLU,Jazz,Pop,Rock
2000,29,Country Grammar (Hot Shit),Nelly,https://www.youtube.com/watch?v=Y5qKNlcUwKs,Hip-Hop,Electronic,Pop
2000,30,Bring It All to Me,Blaque,https://www.youtube.com/watch?v=h4mjAOgHLvU,Pop,Electronic,Rock
2000,31,Show Me the Meaning of Being Lonely,Backstreet Boys,https://www.youtube.com/watch?v=aBt8fN7mJNg,Pop,Electronic,Rock
2000,32,Hot Boyz,"Missy Elliott,Nas,Eve,Q-Tip,",https://www.youtube.com/watch?v=FRkev5Aooms,Pop,Rock,Electronic
2000,33,Back Here,BBMak,https://www.youtube.com/watch?v=CbGegNlgJdE,Rock,Pop,Folk
2000,34,It Feels So Good,Sonique,https://www.youtube.com/watch?v=zns8Y8phigk,Electronic,Instrumental,Pop
2000,35,Absolutely (Story of a Girl),Nine Days,https://www.youtube.com/watch?v=ZIANBamMgas,Rock,Pop,Folk
2000,36,With Arms Wide Open,Creed,https://www.youtube.com/watch?v=99j0zLuNhi8,Rock,Instrumental,Pop
2000,37,Be with You,Enrique Iglesias,https://www.youtube.com/watch?v=yYedTpODkx8,Pop,Electronic,Rock
2000,38,Come On Over Baby (All I Want Is You),Christina Aguilera,https://www.youtube.com/watch?v=0RQDIJ2CvbA,Spoken,Pop,Jazz
2000,39,No More,Ruff Endz,https://www.youtube.com/watch?v=6TLxUAa3lb0,Pop,Jazz,Rock
2000,40,All the Small Things,Blink 182,https://www.youtube.com/watch?v=9Ht5RZpzPqw,Rock,Pop,Folk
2000,41,The Way You Love Me,Faith Hill,https://www.youtube.com/watch?v=o8EamHKpdrM,Rock,Pop,Electronic
2000,42,I Turn to You,Christina Aguilera,https://www.youtube.com/watch?v=8E7yYNGIKvk,Pop,Rock,Electronic
2000,43,Never Let You Go,Third Eye Blind,https://www.youtube.com/watch?v=gl-JGJp-_CM,Rock,Pop,Folk
2000,44,I Need You,LeAnn Rimes,https://www.youtube.com/watch?v=AA_5sLaTErQ,Pop,Rock,Folk
2000,45,Thank God I Found You,"Mariah Carey,Joe,98 Degrees,",https://www.youtube.com/watch?v=7KVxjQUCyn0,Electronic,Pop,Spoken
2000,46,Let's Get Married,Jagged Edge,https://www.youtube.com/watch?v=9XwPCVvMcuE,Jazz,Pop,Rock
2000,47,My Love Is Your Love,Whitney Houston,https://www.youtube.com/watch?v=kxZD0VQvfqU,Jazz,Rock,Pop
2000,48,Then the Morning Comes,Smash Mouth,https://www.youtube.com/watch?v=cB9JJIoAdYM,Rock,Pop,Electronic
2000,49,Blue (Da Ba Dee),Eiffel 65,https://www.youtube.com/watch?v=l2N0i7dt8qw,Electronic,Rock,Hip-Hop
2000,50,Desert Rose,"Sting,Cheb Mami,",https://www.youtube.com/watch?v=C3lWwBslWqg,Pop,Electronic,Rock
2001,1,Hanging by a Moment,Lifehouse,https://www.youtube.com/watch?v=tPnK39ax_AM,Rock,Pop,Spoken
2001,2,Fallin',Alicia Keys,https://www.youtube.com/watch?v=Urdlvw0SSEc,Jazz,Classical,Pop
2001,3,All for You,Janet Jackson,https://www.youtube.com/watch?v=J551f-TyqjY,Electronic,Rock,Pop
2001,4,Drops of Jupiter (Tell Me),Train,https://www.youtube.com/watch?v=7Xf-Lesrkuc,Rock,Pop,Blues
2001,5,I'm Real,"Jennifer Lopez,Ja Rule,",https://www.youtube.com/watch?v=Sjx9oSJDAVQ,Electronic,Jazz,Pop
2001,6,If You're Gone,Matchbox Twenty,https://www.youtube.com/watch?v=clKAdQnwJ7A,Jazz,Rock,Pop
2001,7,Let Me Blow Ya Mind,"Eve,Gwen Stefani,",https://www.youtube.com/watch?v=Wt88GMJmVk0,Electronic,Jazz,Pop
2001,8,Thank You,Dido,https://www.youtube.com/watch?v=1TO48Cnl66w,Pop,Rock,Instrumental
2001,9,Again,Lenny Kravitz,https://www.youtube.com/watch?v=eW2qlKa6oHw,Rock,Pop,Electronic
2001,10,Independent Women Part I,Destiny's Child,https://www.youtube.com/watch?v=0lPQZni7I18,Pop,Spoken,Rock
2001,11,Hit 'Em Up Style (Oops!),Blu Cantrell,https://www.youtube.com/watch?v=LMOKlXfXn50,Electronic,Jazz,Pop
2001,12,It Wasn't Me,"Shaggy,Rikrok,",https://www.youtube.com/watch?v=KJ_8tCd4mAw,Electronic,Rock,Spoken
2001,13,Stutter,"Joe,Mystikal,",https://www.youtube.com/watch?v=eGY_Qqr2Lm0,Pop,Jazz,Electronic
2001,14,It's Been Awhile,Staind,https://www.youtube.com/watch?v=araU0fZj6oQ,Rock,Pop,Folk
2001,15,U Remind Me,Usher,https://www.youtube.com/watch?v=Bxau9B3jOHM,Pop,Rock,Electronic
2001,16,Where the Party At,"Jagged Edge,Nelly,",https://www.youtube.com/watch?v=9UCY_U4QwqI,Electronic,Pop,Rock
2001,17,Angel,"Shaggy,Rayvon,",https://www.youtube.com/watch?v=XWJrPzAUzAs,Electronic,Hip-Hop,Pop
2001,18,Ride wit Me,"Nelly,City Spud,",https://www.youtube.com/watch?v=RtSDWq6HsJE,Spoken,Jazz,Pop
2001,19,Follow Me,Uncle Kracker,https://www.youtube.com/watch?v=0Gjx-ZQuQ_Y,Pop,Jazz,Electronic
2001,20,Peaches & Cream,112,https://www.youtube.com/watch?v=tQ0yjYUFKAE,Electronic,Rock,Pop
2001,21,Drive,Incubus,https://www.youtube.com/watch?v=fgT9zGkiLig,Rock,Folk,Pop
2001,22,What Would You Do?,City High,https://www.youtube.com/watch?v=LahcSFleKm8,Electronic,Jazz,Pop
2001,23,Survivor,Destiny's Child,https://www.youtube.com/watch?v=Wmc8bQoL-J0,Jazz,Pop,Electronic
2001,24,Lady Marmalade,"Christina Aguilera,Lil' Kim,Mýa,Pink,",https://www.youtube.com/watch?v=RQa7SvVCdZk,Pop,Electronic,Rock
2001,25,Ms. Jackson,Outkast,https://www.youtube.com/watch?v=MYxAiK6VnXw,Electronic,Pop,Jazz
2001,26,Love Don't Cost a Thing,Jennifer Lopez,https://www.youtube.com/watch?v=4kGvlESGvbs,Electronic,Pop,Rock
2001,27,The Way You Love Me,Faith Hill,https://www.youtube.com/watch?v=o8EamHKpdrM,Rock,Pop,Electronic
2001,28,He Loves U Not,Dream,https://www.youtube.com/watch?v=IDjI3SD4Cr4,Spoken,Pop,Electronic
2001,29,Butterfly,Crazy Town,https://www.youtube.com/watch?v=6FEDrU85FLE,Electronic,Rock,Pop
2001,30,Put It on Me,"Ja Rule,Lil' Mo,Vita,",https://www.youtube.com/watch?v=LdnF2t7Cgc0,Electronic,Jazz,Pop
2001,31,Family Affair,Mary J. Blige,https://www.youtube.com/watch?v=znlFu_lemsU,Jazz,Pop,Electronic
2001,32,I Hope You Dance,Lee Ann Womack,https://www.youtube.com/watch?v=RV-Z1YwaOiw,Pop,Jazz,Rock
2001,33,South Side,"Moby,Gwen Stefani,",https://www.youtube.com/watch?v=GXKg0sNTKXE,Rock,Pop,Electronic
2001,34,Don't Tell Me,Madonna,https://www.youtube.com/watch?v=gLFWRDsx5AI,Jazz,Electronic,Pop
2001,35,Get Ur Freak On,Missy Elliott,https://www.youtube.com/watch?v=FPoKiGQzbSQ,Electronic,Pop,Instrumental
2001,36,Crazy,K-Ci & JoJo,https://www.youtube.com/watch?v=qi-KCd0guJI,Pop,Rock,Electronic
2001,37,Fill Me In,Craig David,https://www.youtube.com/watch?v=3imO7PFU5cI,Pop,Rock,Spoken
2001,38,Someone to Call My Lover,Janet Jackson,https://www.youtube.com/watch?v=v2xLmhAo4NE,Electronic,Jazz,Pop
2001,39,With Arms Wide Open,Creed,https://www.youtube.com/watch?v=99j0zLuNhi8,Rock,Instrumental,Pop
2001,40,Case of the Ex (Whatcha Gonna Do),Mýa,https://www.youtube.com/watch?v=0sq14JocSAs,Electronic,Jazz,Pop
2001,41,All or Nothing,O-Town,https://www.youtube.com/watch?v=TG8IkUoZ6j0,Rock,Pop,Folk
2001,42,Bootylicious,Destiny's Child,https://www.youtube.com/watch?v=IyYnnUcgeMc,Electronic,Pop,Spoken
2001,43,I'm Like a Bird,Nelly Furtado,https://www.youtube.com/watch?v=roPQ_M3yJTA,Pop,Spoken,Rock
2001,44,Kryptonite,3 Doors Down,https://www.youtube.com/watch?v=b1qlLf_LW6o,Rock,Pop,Folk
2001,45,Fiesta,"R. Kelly,Jay-Z,",https://www.youtube.com/watch?v=zukOi7XUmdY,Jazz,Rock,Pop
2001,46,When It's Over,Sugar Ray,https://www.youtube.com/watch?v=xmLv8rfunPo,Electronic,Pop,Spoken
2001,47,Jaded,Aerosmith,https://www.youtube.com/watch?v=qbexOeoH5hg,Rock,Pop,Country
2001,48,Promise,Jagged Edge,https://www.youtube.com/watch?v=lXd1GHJPx-A,Rock,Pop,Electronic
2001,49,Missing You,Case,https://www.youtube.com/watch?v=MpTJnJwEnE0,Jazz,Pop,Rock
2001,50,Differences,Ginuwine,https://www.youtube.com/watch?v=U_90XNCBatY,Pop,Jazz,Electronic
2002,1,How You Remind Me,Nickelback,https://www.youtube.com/watch?v=1cQh1ccqu8M,Pop,Rock,Electronic
2002,2,Foolish,Ashanti,https://www.youtube.com/watch?v=gUPrnu3BEU8,Pop,Electronic,Jazz
2002,3,Hot in Herre,Nelly,https://www.youtube.com/watch?v=GeZZr_p6vB8,Electronic,Pop,Instrumental
2002,4,Dilemma,"Nelly,Kelly Rowland,",https://www.youtube.com/watch?v=8WYHDfJDPDc,Jazz,Rock,Instrumental
2002,5,Wherever You Will Go,The Calling,https://www.youtube.com/watch?v=iAP9AF6DCu4,Rock,Pop,Folk
2002,6,A Thousand Miles,Vanessa Carlton,https://www.youtube.com/watch?v=Cwkej79U3ek,Spoken,Pop,Electronic
2002,7,In the End,Linkin Park,https://www.youtube.com/watch?v=eVTXPUF4Oz4,Rock,Pop,Electronic
2002,8,What's Luv?,"Fat Joe,Ashanti,",https://www.youtube.com/watch?v=VpvyG2NrS1Y,Electronic,Jazz,Pop
2002,9,U Got It Bad,Usher,https://www.youtube.com/watch?v=o3IWTfcks4k,Pop,Spoken,Rock
2002,10,Blurry,Puddle of Mudd,https://www.youtube.com/watch?v=5RisBAkC0x8,Rock,Pop,Instrumental
2002,11,Complicated,Avril Lavigne,https://www.youtube.com/watch?v=5NPBIwQyPWE,Pop,Jazz,Rock
2002,12,Always on Time,"Ja Rule,Ashanti,",https://www.youtube.com/watch?v=0tcDXJfAFVw,Pop,Spoken,Electronic
2002,13,Ain't It Funny (Murder Remix),"Jennifer Lopez,Ja Rule,",https://www.youtube.com/watch?v=s0Vq5mNm4_E,Pop,Electronic,Spoken
2002,14,The Middle,Jimmy Eat World,https://www.youtube.com/watch?v=oKsxPW6i3pM,Pop,Rock,Electronic
2002,15,I Need a Girl (Part One),"P. Diddy,Usher,Loon,",https://www.youtube.com/watch?v=zXYb1OMhwBA,Jazz,Pop,Rock
2002,16,U Don't Have to Call,Usher,https://www.youtube.com/watch?v=3AszPTJXIgM,Pop,Rock,Electronic
2002,17,Family Affair,Mary J. Blige,https://www.youtube.com/watch?v=znlFu_lemsU,Jazz,Pop,Electronic
2002,18,I Need a Girl (Part Two),"P. Diddy,Ginuwine,Loon,Mario Winans,",https://www.youtube.com/watch?v=zGUttrXgzLI,Jazz,Rock,Pop
2002,19,Gangsta Lovin',"Eve,Alicia Keys,",https://www.youtube.com/watch?v=aNI8XFEAyI0,Jazz,Pop,Electronic
2002,20,My Sacrifice,Creed,https://www.youtube.com/watch?v=O-fyNgHdmLI,Rock,Pop,Instrumental
2002,21,Without Me,Eminem,https://www.youtube.com/watch?v=YVkUvmDQ3HY,Electronic,Hip-Hop,Rock
2002,22,Hero,Enrique Iglesias,https://www.youtube.com/watch?v=TmSRMWw8Y_0,Rock,Pop,Folk
2002,23,All You Wanted,Michelle Branch,https://www.youtube.com/watch?v=Cbo2n2MzxxE,Pop,Rock,Electronic
2002,24,Get the Party Started,Pink,https://www.youtube.com/watch?v=mW1dbiD_zDk,Electronic,Hip-Hop,Pop
2002,25,Hero,"Chad Kroeger,Josey Scott,",https://www.youtube.com/watch?v=TmSRMWw8Y_0,Rock,Pop,Folk
2002,26,Wasting My Time,Default,https://www.youtube.com/watch?v=UAocvKHUidg,Electronic,Rock,Pop
2002,27,One Last Breath,Creed,https://www.youtube.com/watch?v=qnkuBUAwfe0,Pop,Rock,Folk
2002,28,"Whenever, Wherever",Shakira,https://www.youtube.com/watch?v=weRHyjj34ZE,Pop,Rock,Jazz
2002,29,I'm Gonna Be Alright,"Jennifer Lopez,Nas,",https://www.youtube.com/watch?v=LzX23qVqyJg,Spoken,Electronic,Pop
2002,30,Oh Boy,"Cam'ron,Juelz Santana,",https://www.youtube.com/watch?v=9GvB9ySUJ3A,Electronic,Pop,Spoken
2002,31,Heaven,"DJ Sammy,Yanou,Do,",https://www.youtube.com/watch?v=ihrwoLHzxTQ,Rock,Pop,Folk
2002,32,Hey Baby,"No Doubt,Bounty Killer,",https://www.youtube.com/watch?v=wt1YkGO2Ieo,Electronic,Hip-Hop,Pop
2002,33,Girlfriend,"'N Sync,Nelly,",https://www.youtube.com/watch?v=saxnXiBKEaY,Electronic,Jazz,Rock
2002,34,Just a Friend 2002,Mario,https://www.youtube.com/watch?v=q4BTLoHSGMk,Jazz,Electronic,Pop
2002,35,Soak Up the Sun,Sheryl Crow,https://www.youtube.com/watch?v=KIYiGA_rIls,Pop,Jazz,Rock
2002,36,Don't Let Me Get Me,Pink,https://www.youtube.com/watch?v=asaCQOZpqUQ,Electronic,Pop,Instrumental
2002,37,Nothin',N.O.R.E.,https://www.youtube.com/watch?v=sul16s0VSzs,Electronic,Jazz,Rock
2002,38,Oops (Oh My),"Tweet,Missy Elliott,",https://www.youtube.com/watch?v=P5rqNyulfsQ,Pop,Rock,Electronic
2002,39,A Moment Like This,Kelly Clarkson,https://www.youtube.com/watch?v=S7b8ADhadJU,Jazz,Classical,Rock
2002,40,Addictive,"Truth Hurts,Rakim,",https://www.youtube.com/watch?v=uU3WXUWpa6I,Rock,Jazz,Pop
2002,41,Happy,Ashanti,https://www.youtube.com/watch?v=MrCsubL_OSQ,Jazz,Pop,Rock
2002,42,No Such Thing,John Mayer,https://www.youtube.com/watch?v=H1W2UddURXI,Rock,Pop,Spoken
2002,43,Just Like a Pill,Pink,https://www.youtube.com/watch?v=JDKGWaCglRM,Rock,Electronic,Instrumental
2002,44,Down 4 U,"Ja Rule,Ashanti,Charli Baltimore,",https://www.youtube.com/watch?v=6Y7VUsek7PI,Electronic,Jazz,Pop
2002,45,Can't Get You Out of My Head,Kylie Minogue,https://www.youtube.com/watch?v=c18441Eh_WE,Electronic,Pop,Rock
2002,46,Superman (It's Not Easy),Five for Fighting,https://www.youtube.com/watch?v=GRz4FY0ZcwI,Rock,Pop,Jazz
2002,47,Cleanin' Out My Closet,Eminem,https://www.youtube.com/watch?v=RQ9_TKayu9s,,,
2002,48,Halfcrazy,Musiq Soulchild,https://www.youtube.com/watch?v=IP4V3TTC3fw,Jazz,Pop,Rock
2002,49,"Lights, Camera, Action!",Mr. Cheeks,https://www.youtube.com/watch?v=wbdWen2_ZeY,Instrumental,Rock,Pop
2002,50,Still Fly,Big Tymers,https://www.youtube.com/watch?v=9iCd6UHR-3I,Electronic,Hip-Hop,Pop
2003,1,In da Club,50 Cent,https://www.youtube.com/watch?v=5qm8PH4xAss,Electronic,Pop,Rock
2003,2,Ignition,R. Kelly,https://www.youtube.com/watch?v=ksB-2ZhNXBE,Hip-Hop,Electronic,Pop
2003,3,Get Busy,Sean Paul,https://www.youtube.com/watch?v=oPQ3o14ksaM,Rock,Pop,Electronic
2003,4,Crazy in Love,"Beyoncé,Jay-Z,",https://www.youtube.com/watch?v=ViwtNLUqkMY,Pop,Electronic,Rock
2003,5,When I'm Gone,3 Doors Down,https://www.youtube.com/watch?v=pFq1eT9tMJ4,Rock,Pop,Folk
2003,6,Unwell,Matchbox Twenty,https://www.youtube.com/watch?v=WziA88-n02k,Pop,Rock,Electronic
2003,7,Right Thurr,Chingy,https://www.youtube.com/watch?v=iO476kD-k0g,Electronic,Hip-Hop,Pop
2003,8,Miss You,Aaliyah,https://www.youtube.com/watch?v=s1tAYmMjLdY,Rock,Pop,Electronic
2003,9,Picture,"Kid Rock,Sheryl Crow,",https://www.youtube.com/watch?v=8XmUHnBlf48,Jazz,Pop,Rock
2003,10,Bring Me to Life,"Evanescence,Paul McCoy,",https://www.youtube.com/watch?v=3YxaaGgTQYM,Rock,Pop,Electronic
2003,11,Get Low,"Lil Jon & The East Side Boyz,Ying Yang Twins,",https://www.youtube.com/watch?v=IYH7_GzP4Tg,Electronic,Instrumental,Hip-Hop
2003,12,Baby Boy,"Beyoncé,Sean Paul,",https://www.youtube.com/watch?v=8ucz_pm3LX8,Rock,Pop,Electronic
2003,13,Shake Ya Tailfeather,"Nelly,P. Diddy,Murphy Lee,",https://www.youtube.com/watch?v=bG7DBO0k5lA,Electronic,Rock,Pop
2003,14,21 Questions,"50 Cent,Nate Dogg,",https://www.youtube.com/watch?v=cDMhlvbOFaM,Jazz,Electronic,Pop
2003,15,All I Have,"Jennifer Lopez,LL Cool J,",https://www.youtube.com/watch?v=yeSJ2YdhG5k,Pop,Electronic,Jazz
2003,16,Beautiful,Christina Aguilera,https://www.youtube.com/watch?v=_FE194VN6c4,Electronic,Pop,Jazz
2003,17,I Know What You Want,"Busta Rhymes,Mariah Carey,",https://www.youtube.com/watch?v=WDaNJW_jEBo,Electronic,Jazz,Pop
2003,18,I'm with You,Avril Lavigne,https://www.youtube.com/watch?v=dGR65RWwzg8,Pop,Jazz,Rock
2003,19,Drift Away,"Uncle Kracker,Dobie Gray,",https://www.youtube.com/watch?v=A69BertdSt4,Jazz,Classical,Spoken
2003,20,Magic Stick,"Lil' Kim,50 Cent,",https://www.youtube.com/watch?v=8QF6j1iEYts,Electronic,Hip-Hop,Pop
2003,21,P.I.M.P.,50 Cent,https://www.youtube.com/watch?v=UDApZhXTpH8,Electronic,Jazz,Instrumental
2003,22,"Bump, Bump, Bump","B2K,P. Diddy,",https://www.youtube.com/watch?v=CgiX53hjAPc,Electronic,Pop,Rock
2003,23,Into You,"Fabolous,Tamia,",https://www.youtube.com/watch?v=WY85QiFbfdY,Pop,Electronic,Jazz
2003,24,Can't Let You Go,"Fabolous,Lil' Mo,",https://www.youtube.com/watch?v=z4gXkpt6jPE,Pop,Spoken,Electronic
2003,25,Mesmerize,"Ja Rule,Ashanti,",https://www.youtube.com/watch?v=VcP96KbFIIU,Spoken,Electronic,Pop
2003,26,Where Is the Love?,Black Eyed Peas,https://www.youtube.com/watch?v=WpYeekQkAdc,Pop,Spoken,Rock
2003,27,The Game of Love,"Santana,Michelle Branch,",https://www.youtube.com/watch?v=HKLnmMacEB4,Jazz,Rock,Pop
2003,28,Lose Yourself,Eminem,https://www.youtube.com/watch?v=klUAGK9Z-dg,Spoken,Rock,Pop
2003,29,Rock wit U (Awww Baby),Ashanti,https://www.youtube.com/watch?v=o4_DFoOtvfA,Pop,Spoken,Hip-Hop
2003,30,Cry Me a River,Justin Timberlake,https://www.youtube.com/watch?v=DksSPZTZES0,Spoken,Pop,Jazz
2003,31,How You Gonna Act Like That,Tyrese,https://www.youtube.com/watch?v=y3HbIHGnSR4,Jazz,Electronic,Pop
2003,32,Rock Your Body,Justin Timberlake,https://www.youtube.com/watch?v=TSVHoHyErBQ,Electronic,Pop,Jazz
2003,33,No Letting Go,Wayne Wonder,https://www.youtube.com/watch?v=CvJi8INoyUw,Rock,Pop,Electronic
2003,34,Frontin',"Pharrell,Jay-Z,",https://www.youtube.com/watch?v=LOtkH5amC7s,Spoken,Electronic,Pop
2003,35,Landslide,Dixie Chicks,https://www.youtube.com/watch?v=J4_wXPZ1Bnk,Pop,Rock,Folk
2003,36,Work It,Missy Elliott,https://www.youtube.com/watch?v=cjIvu7e6Wq8,Electronic,Pop,Jazz
2003,37,'03 Bonnie & Clyde,"Jay-Z,Beyoncé,",https://www.youtube.com/watch?v=hl5t3TyP8aY,Pop,Electronic,Spoken
2003,38,Don't Mess with My Man,"Nivea,Jagged Edge,",https://www.youtube.com/watch?v=zjCBO_2csIE,Jazz,Electronic,Pop
2003,39,So Gone,Monica,https://www.youtube.com/watch?v=UE6zfOuYfVI,Electronic,Spoken,Pop
2003,40,Air Force Ones,"Nelly,St. Lunatics,",https://www.youtube.com/watch?v=BfzsMQGqrt0,Electronic,Hip-Hop,Pop
2003,41,"Never Leave You (Uh Oooh, Uh Oooh)",Lumidee,https://www.youtube.com/watch?v=QhKj93rPIDo,Electronic,Hip-Hop,Pop
2003,42,Beautiful,"Snoop Dogg,Pharrell,Charlie Wilson,",https://www.youtube.com/watch?v=_FE194VN6c4,Electronic,Pop,Jazz
2003,43,Gossip Folks,"Missy Elliott,Ludacris,",https://www.youtube.com/watch?v=kYKI8tAELXY,Spoken,Pop,Electronic
2003,44,Miss Independent,Kelly Clarkson,https://www.youtube.com/watch?v=dS1ZW0FdoIU,Spoken,Electronic,Pop
2003,45,Calling All Angels,Train,https://www.youtube.com/watch?v=TaG9SDxwPBg,Rock,Pop,Folk
2003,46,Damn!,"YoungBloodZ,Lil Jon,",https://www.youtube.com/watch?v=-ro8eaplsV8,Hip-Hop,Electronic,Pop
2003,47,This Is the Night,Clay Aiken,https://www.youtube.com/watch?v=Xi9G5-JNlnw,Spoken,Rock,Jazz
2003,48,Your Body Is a Wonderland,John Mayer,https://www.youtube.com/watch?v=N5EnGwXV_Pg,Rock,Pop,Jazz
2003,49,Headstrong,Trapt,https://www.youtube.com/watch?v=HTvu1Yr3Ohk,Rock,Electronic,Pop
2003,50,In Those Jeans,Ginuwine,https://www.youtube.com/watch?v=53JQz0ON--o,Pop,Jazz,Rock
2004,1,Yeah!,"Usher,Lil Jon,Ludacris,",https://www.youtube.com/watch?v=GxBSyx85Kp8,Electronic,Pop,Hip-Hop
2004,2,Burn,Usher,https://www.youtube.com/watch?v=t5XNWFw5HVw,Jazz,Spoken,Pop
2004,3,If I Ain't Got You,Alicia Keys,https://www.youtube.com/watch?v=Ju8Hr50Ckwk,Jazz,Pop,Classical
2004,4,This Love,Maroon 5,https://www.youtube.com/watch?v=XPpTgCho5ZA,Pop,Rock,Electronic
2004,5,The Way You Move,"OutKast,Sleepy Brown,",https://www.youtube.com/watch?v=xI5NQ-0Ubfs,Electronic,Spoken,Pop
2004,6,The Reason,Hoobastank,https://www.youtube.com/watch?v=fV4DiAyExN0,Rock,Pop,Electronic
2004,7,I Don't Wanna Know,"Mario Winans,Enya,P. Diddy,",https://www.youtube.com/watch?v=KCHgxoXv4g4,Pop,Rock,Jazz
2004,8,Hey Ya!,OutKast,https://www.youtube.com/watch?v=PWgvGjAhvIw,Pop,Rock,Electronic
2004,9,Goodies,"Ciara,Petey Pablo,",https://www.youtube.com/watch?v=YtC92pzp5vw,Electronic,Instrumental,Rock
2004,10,Lean Back,"Terror Squad,Fat Joe,Remy Ma,",https://www.youtube.com/watch?v=ajmI1P3r1w4,Electronic,Pop,Rock
2004,11,Tipsy,J-Kwon,https://www.youtube.com/watch?v=VwXeN2FsE7w,Rock,Pop,Electronic
2004,12,Confessions Part II,Usher,https://www.youtube.com/watch?v=5Sy19X0xxrM,Spoken,Pop,Electronic
2004,13,Slow Motion,"Juvenile,Soulja Slim,",https://www.youtube.com/watch?v=-0llNuv3L4k,Electronic,Spoken,Pop
2004,14,Freek-a-Leek,Petey Pablo,https://www.youtube.com/watch?v=M48nlk-1kH8,Electronic,Pop,Rock
2004,15,Here Without You,3 Doors Down,https://www.youtube.com/watch?v=kPBzTxZQG5Q,Rock,Pop,Instrumental
2004,16,Slow Jamz,"Twista,Kanye West,Jamie Foxx,",https://www.youtube.com/watch?v=h_yJIlzvK0o,Pop,Rock,Folk
2004,17,Someday,Nickelback,https://www.youtube.com/watch?v=lIVEbx8R1K8,Rock,Pop,Folk
2004,18,Naughty Girl,Beyoncé,https://www.youtube.com/watch?v=RZuJ_OHBN78,Pop,Jazz,Electronic
2004,19,My Immortal,Evanescence,https://www.youtube.com/watch?v=5anLPw0Efmo,Rock,Pop,Jazz
2004,20,Sunshine,Lil' Flip,https://www.youtube.com/watch?v=pV9L70wzOvo,Electronic,Pop,Rock
2004,21,Dirt Off Your Shoulder,Jay-Z,https://www.youtube.com/watch?v=Oz_-VaTHpc8,Hip-Hop,Electronic,Pop
2004,22,Move Ya Body,Nina Sky,https://www.youtube.com/watch?v=Yadj4beoLKU,Hip-Hop,Electronic,Pop
2004,23,Dip It Low,Christina Milian,https://www.youtube.com/watch?v=5z5Mvyp1QHw,Electronic,Pop,Spoken
2004,24,My Boo,"Usher,Alicia Keys,",https://www.youtube.com/watch?v=fPgf2meEX1w,Spoken,Jazz,Classical
2004,25,One Call Away,"Chingy,J-Weav,",https://www.youtube.com/watch?v=zhPiBZLun5k,Jazz,Electronic,Rock
2004,26,"Me, Myself and I",Beyoncé,https://www.youtube.com/watch?v=4S37SGxZSMc,Rock,Pop,Jazz
2004,27,Turn Me On,"Kevin Lyttle,Spragga Benz,",https://www.youtube.com/watch?v=GP3Exc5tCtc,Pop,Electronic,Jazz
2004,28,The First Cut Is the Deepest,Sheryl Crow,https://www.youtube.com/watch?v=c5NRH_DxWJE,Pop,Rock,Folk
2004,29,You Don't Know My Name,Alicia Keys,https://www.youtube.com/watch?v=_ST6ZRbhGiA,Jazz,Pop,Rock
2004,30,My Place,"Nelly,Jaheim,",https://www.youtube.com/watch?v=Vh2I2HabjEM,Electronic,Jazz,Pop
2004,31,Overnight Celebrity,Twista,https://www.youtube.com/watch?v=I177W0XJlT4,Pop,Jazz,Electronic
2004,32,Hotel,"Cassidy,R. Kelly,",https://www.youtube.com/watch?v=MKOT6teSarY,Electronic,Hip-Hop,Pop
2004,33,Numb,Linkin Park,https://www.youtube.com/watch?v=kXYiU_JCYtU,Rock,Pop,Electronic
2004,34,Diary,"Alicia Keys,Tony! Toni! Toné!,",https://www.youtube.com/watch?v=SLCtH9lRj7Q,Pop,Spoken,Folk
2004,35,She Will Be Loved,Maroon 5,https://www.youtube.com/watch?v=nIjVuRTm-dc,Pop,Electronic,Rock
